,Gaimersheim,Ingolstadt,Munich
997,0.0,0.0,19.2
998,0.0,0.0,19.2
999,0.0,0.0,19.2
1000,0.0,0.0,19.2
1001,0.0,0.0,19.2
1002,0.0,0.0,19.2
1003,0.0,0.0,19.2
1004,0.0,0.0,19.2
1005,0.0,0.0,19.2
1006,0.0,0.0,19.2
1007,0.0,0.0,19.2
1008,0.0,0.0,19.2
1009,0.0,0.0,19.2
1010,0.0,0.0,19.2
1011,0.0,0.0,19.2
1012,0.0,0.0,19.2
1013,0.0,0.0,19.2
1014,0.0,0.0,19.2
1015,0.0,0.0,19.2
1016,0.0,0.0,19.2
1017,0.0,0.0,19.2
1018,0.0,0.0,19.2
1019,0.0,0.0,19.2
1020,0.0,0.0,19.2
1021,0.0,0.0,19.2
1022,0.0,0.0,19.2
1023,0.0,0.0,19.2
1024,0.0,0.0,19.2
1025,0.0,0.0,19.2
1026,0.0,0.0,19.2
1027,0.0,0.0,19.2
1028,0.0,0.0,19.2
1029,0.0,0.0,19.2
1030,0.0,0.0,19.2
1031,0.0,0.0,19.2
1032,0.0,0.0,19.2
1033,0.0,0.0,19.2
1034,0.0,0.0,19.2
1035,0.0,0.0,19.2
1036,0.0,0.0,19.2
1037,0.0,0.0,19.2
1038,0.0,0.0,19.2
1039,0.0,0.0,19.2
1040,0.0,0.0,19.2
1041,0.0,0.0,19.2
1042,0.0,0.0,19.2
1043,0.0,0.0,19.2
1044,0.0,0.0,19.2
1045,0.0,0.0,19.2
1046,0.0,0.0,19.2
1047,0.0,0.0,19.2
1048,0.0,0.0,19.2
1049,0.0,0.0,19.2
1050,0.0,0.0,19.2
1051,0.0,0.0,19.2
1052,0.0,0.0,19.2
1053,0.0,0.0,19.2
1054,0.0,0.0,19.2
1055,0.0,0.0,19.2
1056,0.0,0.0,19.2
1057,0.0,0.0,19.2
1058,0.0,0.0,19.2
1059,0.0,0.0,19.2
1060,0.0,0.0,19.2
1061,0.0,0.0,19.2
1062,0.0,0.0,19.2
1063,0.0,0.0,19.2
1064,0.0,0.0,19.2
1065,0.0,0.0,19.2
1066,0.0,0.0,19.2
1067,0.0,0.0,19.2
1068,0.0,0.0,19.2
1069,0.0,0.0,19.2
1070,0.0,0.0,19.2
1071,0.0,0.0,19.2
1072,0.0,0.0,19.2
1073,0.0,0.0,19.2
1074,0.0,0.0,19.2
1075,0.0,0.0,19.2
1076,0.0,0.0,19.2
1077,0.0,0.0,19.2
1078,0.0,0.0,19.2
1079,0.0,0.0,19.2
1080,0.0,0.0,19.2
1081,0.0,0.0,19.2
1082,0.0,0.0,19.2
1083,0.0,0.0,19.2
1084,0.0,0.0,19.2
1085,0.0,0.0,19.2
1086,0.0,0.0,19.2
1087,0.0,0.0,19.2
1088,0.0,0.0,19.2
1089,0.0,0.0,19.2
1090,0.0,0.0,19.2
1091,0.0,0.0,19.2
1092,0.0,0.0,19.2
1093,0.0,0.0,19.2
1094,0.0,0.0,19.2
1095,0.0,0.0,19.2
1096,0.0,0.0,19.2
1097,0.0,0.0,19.2
1098,0.0,0.0,19.2
1099,0.0,0.0,19.2
1100,0.0,0.0,19.2
1101,0.0,0.0,19.2
1102,0.0,0.0,19.2
1103,0.0,0.0,19.2
1104,0.0,0.0,19.2
1105,0.0,0.0,19.2
1106,0.0,0.0,19.2
1107,0.0,0.0,19.2
1108,0.0,0.0,19.2
1109,0.0,0.0,19.2
1110,0.0,0.0,19.2
1111,0.0,0.0,19.2
1112,0.0,0.0,19.2
1113,0.0,0.0,19.2
1114,0.0,0.0,19.2
1115,0.0,0.0,19.2
1116,0.0,0.0,19.2
1117,0.0,0.0,19.2
1118,0.0,0.0,19.2
1119,0.0,0.0,19.2
1120,0.0,0.0,19.2
1121,0.0,0.0,19.2
1122,0.0,0.0,19.2
1123,0.0,0.0,19.2
1124,0.0,0.0,19.2
1125,0.0,0.0,19.2
1126,0.0,0.0,19.2
1127,0.0,0.0,19.2
1128,0.0,0.0,19.2
1129,0.0,0.0,19.2
1130,0.0,0.0,19.2
1131,0.0,0.0,19.2
1132,0.0,0.0,19.2
1133,0.0,0.0,19.2
1134,0.0,0.0,19.2
1135,0.0,0.0,19.2
1136,0.0,0.0,19.2
1137,0.0,0.0,19.2
1138,0.0,0.0,19.2
1139,0.0,0.0,19.2
1140,0.0,0.0,19.2
1141,0.0,0.0,19.2
1142,0.0,0.0,19.2
1143,0.0,0.0,19.2
1144,0.0,0.0,19.2
1145,0.0,0.0,19.2
1146,0.0,0.0,19.2
1147,0.0,0.0,19.2
1148,0.0,0.0,19.2
1149,0.0,0.0,19.2
1150,0.0,0.0,19.2
1151,0.0,0.0,19.2
1152,0.0,0.0,19.2
1153,0.0,0.0,19.2
1154,0.0,0.0,19.2
1155,0.0,0.0,19.2
1156,0.0,0.0,19.2
1157,0.0,0.0,19.2
1158,0.0,0.0,19.2
1159,0.0,0.0,19.2
1160,0.0,0.0,19.2
1161,0.0,0.0,19.2
1162,0.0,0.0,19.2
1163,0.0,0.0,19.2
1164,0.0,0.0,19.2
1165,0.0,0.0,19.2
1166,0.0,0.0,19.2
1167,0.0,0.0,19.2
1168,0.0,0.0,19.2
1169,0.0,0.0,19.2
1170,0.0,0.0,19.2
1171,0.0,0.0,19.2
1172,0.0,0.0,19.2
1173,0.0,0.0,19.2
1174,0.0,0.0,19.2
1175,0.0,0.0,19.2
1176,0.0,0.0,19.2
1177,0.0,0.0,19.2
1178,0.0,0.0,19.2
1179,0.0,0.0,19.2
1180,0.0,0.0,19.2
1181,0.0,0.0,19.2
1182,0.0,0.0,19.2
1183,0.0,0.0,19.2
1184,0.0,0.0,19.2
1185,0.0,0.0,19.2
1186,0.0,0.0,19.2
1187,0.0,0.0,19.2
1188,0.0,0.0,19.2
1189,0.0,0.0,19.2
1190,0.0,0.0,19.2
1191,0.0,0.0,19.2
1192,0.0,0.0,19.2
1193,0.0,0.0,19.2
1194,0.0,0.0,19.2
1195,0.0,0.0,19.2
1196,0.0,0.0,19.2
1197,0.0,0.0,19.2
1198,0.0,0.0,19.2
1199,0.0,0.0,19.2
1200,0.0,0.0,19.2
1201,0.0,0.0,19.2
1202,0.0,0.0,19.2
1203,0.0,0.0,19.2
1204,0.0,0.0,19.2
1205,0.0,0.0,19.2
1206,0.0,0.0,19.2
1207,0.0,0.0,19.2
1208,0.0,0.0,19.2
1209,0.0,0.0,19.2
1210,0.0,0.0,19.2
1211,0.0,0.0,19.2
1212,0.0,0.0,19.2
1213,0.0,0.0,19.2
1214,0.0,0.0,19.2
1215,0.0,0.0,19.2
1216,0.0,0.0,19.2
1217,0.0,0.0,19.2
1218,0.0,0.0,19.2
1219,0.0,0.0,19.2
1220,0.0,0.0,19.2
1221,0.0,0.0,19.2
1222,0.0,0.0,19.2
1223,0.0,0.0,19.2
1224,0.0,0.0,19.2
1225,0.0,0.0,19.2
1226,0.0,0.0,19.2
1227,0.0,0.0,19.2
1228,0.0,0.0,19.2
1229,0.0,0.0,19.2
1230,0.0,0.0,19.2
1231,0.0,0.0,19.2
1232,0.0,0.0,19.2
1233,0.0,0.0,19.2
1234,0.0,0.0,19.2
1235,0.0,0.0,19.2
1236,0.0,0.0,19.2
1237,0.0,0.0,19.2
1238,0.0,0.0,19.2
1239,0.0,0.0,19.2
1240,0.0,0.0,19.2
1241,0.0,0.0,19.2
1242,0.0,0.0,19.2
1243,0.0,0.0,19.2
1244,0.0,0.0,19.2
1245,0.0,0.0,19.2
1246,0.0,0.0,19.2
1247,0.0,0.0,19.2
1248,0.0,0.0,19.2
1249,0.0,0.0,19.2
1250,0.0,0.0,19.2
1251,0.0,0.0,19.2
1252,0.0,0.0,19.2
1253,0.0,0.0,19.2
1254,0.0,0.0,19.2
1255,0.0,0.0,19.2
1256,0.0,0.0,19.2
1257,0.0,0.0,19.2
1258,0.0,0.0,19.2
1259,0.0,0.0,19.2
1260,0.0,0.0,19.2
1261,0.0,0.0,19.2
1262,0.0,0.0,19.2
1263,0.0,0.0,19.2
1264,0.0,0.0,19.2
1265,0.0,0.0,19.2
1266,0.0,0.0,19.2
1267,0.0,0.0,19.2
1268,0.0,0.0,19.2
1269,0.0,0.0,19.2
1270,0.0,0.0,19.2
1271,0.0,0.0,19.2
1272,0.0,0.0,19.2
1273,0.0,0.0,19.2
1274,0.0,0.0,19.2
1275,0.0,0.0,19.2
1276,0.0,0.0,19.2
1277,0.0,0.0,19.2
1278,0.0,0.0,19.2
1279,0.0,0.0,19.2
1280,0.0,0.0,19.2
1281,0.0,0.0,19.2
1282,0.0,0.0,19.2
1283,0.0,0.0,19.2
1284,0.0,0.0,19.2
1285,0.0,0.0,19.2
1286,0.0,0.0,19.2
1287,0.0,0.0,19.2
1288,0.0,0.0,19.2
1289,0.0,0.0,19.2
1290,0.0,0.0,19.2
1291,0.0,0.0,19.2
1292,0.0,0.0,19.2
1293,0.0,0.0,19.2
1294,0.0,0.0,19.2
1295,0.0,0.0,19.2
1296,0.0,0.0,19.2
1297,0.0,0.0,19.2
1298,0.0,0.0,19.2
1299,0.0,0.0,19.2
1300,0.0,0.0,19.2
1301,0.0,0.0,19.2
1302,0.0,0.0,19.2
1303,0.0,0.0,19.2
1304,0.0,0.0,19.2
1305,0.0,0.0,19.2
1306,0.0,0.0,19.2
1307,0.0,0.0,19.2
1308,0.0,0.0,19.2
1309,0.0,0.0,19.2
1310,0.0,0.0,19.2
1311,0.0,0.0,19.2
1312,0.0,0.0,19.2
1313,0.0,0.0,19.2
1314,0.0,0.0,19.2
1315,0.0,0.0,19.2
1316,0.0,0.0,19.2
1317,0.0,0.0,19.2
1318,0.0,0.0,19.2
1319,0.0,0.0,19.2
1320,0.0,0.0,19.2
1321,0.0,0.0,19.2
1322,0.0,0.0,19.2
1323,0.0,0.0,19.2
1324,0.0,0.0,19.2
1325,0.0,0.0,19.2
1326,0.0,0.0,19.2
1327,0.0,0.0,19.2
1328,0.0,0.0,19.2
1329,0.0,0.0,19.2
1330,0.0,0.0,19.2
1331,0.0,0.0,19.2
1332,0.0,0.0,19.2
1333,0.0,0.0,19.2
1334,0.0,0.0,19.2
1335,0.0,0.0,19.2
1336,0.0,0.0,19.2
1337,0.0,0.0,19.2
1338,0.0,0.0,19.2
1339,0.0,0.0,19.2
1340,0.0,0.0,19.2
1341,0.0,0.0,19.2
1342,0.0,0.0,19.2
1343,0.0,0.0,19.2
1344,0.0,0.0,19.2
1345,0.0,0.0,19.2
1346,0.0,0.0,19.2
1347,0.0,0.0,19.2
1348,0.0,0.0,19.2
1349,0.0,0.0,19.2
1350,0.0,0.0,19.2
1351,0.0,0.0,19.2
1352,0.0,0.0,19.2
1353,0.0,0.0,19.2
1354,0.0,0.0,19.2
1355,0.0,0.0,19.2
1356,0.0,0.0,19.2
1357,0.0,0.0,19.2
1358,0.0,0.0,19.2
1359,0.0,0.0,19.2
1360,0.0,0.0,19.2
1361,0.0,0.0,19.2
1362,0.0,0.0,19.2
1363,0.0,0.0,19.2
1364,0.0,0.0,19.2
1365,0.0,0.0,19.2
1366,0.0,0.0,19.2
1367,0.0,0.0,19.2
1368,0.0,0.0,19.2
1369,0.0,0.0,19.2
1370,0.0,0.0,19.2
1371,0.0,0.0,19.2
1372,0.0,0.0,19.2
1373,0.0,0.0,19.2
1374,0.0,0.0,19.2
1375,0.0,0.0,19.2
1376,0.0,0.0,19.2
1377,0.0,0.0,19.2
1378,0.0,0.0,19.2
1379,0.0,0.0,19.2
1380,0.0,0.0,19.2
1381,0.0,0.0,19.2
1382,0.0,0.0,19.2
1383,0.0,0.0,19.2
1384,0.0,0.0,19.2
1385,0.0,0.0,19.2
1386,0.0,0.0,19.2
1387,0.0,0.0,19.2
1388,0.0,0.0,19.2
1389,0.0,0.0,19.2
1390,0.0,0.0,19.2
1391,0.0,0.0,19.2
1392,0.0,0.0,19.2
1393,0.0,0.0,19.2
1394,0.0,0.0,19.2
1395,0.0,0.0,19.2
1396,0.0,0.0,19.2
1397,0.0,0.0,19.2
1398,0.0,0.0,19.2
1399,0.0,0.0,19.2
1400,0.0,0.0,19.2
1401,0.0,0.0,19.2
1402,0.0,0.0,19.2
1403,0.0,0.0,19.2
1404,0.0,0.0,19.2
1405,0.0,0.0,19.2
1406,0.0,0.0,19.2
1407,0.0,0.0,19.2
1408,0.0,0.0,19.2
1409,0.0,0.0,19.2
1410,0.0,0.0,19.2
1411,0.0,0.0,19.2
1412,0.0,0.0,19.2
1413,0.0,0.0,19.2
1414,0.0,0.0,19.2
1415,0.0,0.0,19.2
1416,0.0,0.0,19.2
1417,0.0,0.0,19.2
1418,0.0,0.0,19.2
1419,0.0,0.0,19.2
1420,0.0,0.0,19.2
1421,0.0,0.0,19.2
1422,0.0,0.0,19.2
1423,0.0,0.0,19.2
1424,0.0,0.0,19.2
1425,0.0,0.0,19.2
1426,0.0,0.0,19.2
1427,0.0,0.0,19.2
1428,0.0,0.0,19.2
1429,0.0,0.0,19.2
1430,0.0,0.0,19.2
1431,0.0,0.0,19.2
1432,0.0,0.0,19.2
1433,0.0,0.0,19.2
1434,0.0,0.0,19.2
1435,0.0,0.0,19.2
1436,0.0,0.0,19.2
1437,0.0,0.0,19.2
1438,0.0,0.0,19.2
1439,0.0,0.0,19.2
1440,0.0,0.0,19.2
1441,0.0,0.0,19.2
1442,0.0,0.0,19.2
1443,0.0,0.0,19.2
1444,0.0,0.0,19.2
1445,0.0,0.0,19.2
1446,0.0,0.0,19.2
1447,0.0,0.0,19.2
1448,0.0,0.0,19.2
1449,0.0,0.0,19.2
1450,0.0,0.0,19.2
1451,0.0,0.0,19.2
1452,0.0,0.0,19.2
1453,0.0,0.0,19.2
1454,0.0,0.0,19.2
1455,0.0,0.0,19.2
1456,0.0,0.0,19.2
1457,0.0,0.0,19.2
1458,0.0,0.0,19.2
1459,0.0,0.0,19.2
1460,0.0,0.0,19.2
1461,0.0,0.0,19.2
1462,0.0,0.0,19.2
1463,0.0,0.0,19.2
1464,0.0,0.0,19.2
1465,0.0,0.0,19.2
1466,0.0,0.0,19.2
1467,0.0,0.0,19.2
1468,0.0,0.0,19.2
1469,0.0,0.0,19.2
1470,0.0,0.0,19.2
1471,0.0,0.0,19.2
1472,0.0,0.0,19.2
1473,0.0,0.0,19.2
1474,0.0,0.0,19.2
1475,0.0,0.0,19.2
1476,0.0,0.0,19.2
1477,0.0,0.0,19.2
1478,0.0,0.0,19.2
1479,0.0,0.0,19.2
1480,0.0,0.0,19.2
1481,0.0,0.0,19.2
1482,0.0,0.0,19.2
1483,0.0,0.0,19.2
1484,0.0,0.0,19.2
1485,0.0,0.0,19.2
1486,0.0,0.0,19.2
1487,0.0,0.0,19.2
1488,0.0,0.0,19.2
1489,0.0,0.0,19.2
1490,0.0,0.0,19.2
1491,0.0,0.0,19.2
1492,0.0,0.0,19.2
1493,0.0,0.0,19.2
1494,0.0,0.0,19.2
1495,0.0,0.0,19.2
1496,0.0,0.0,19.2
1497,0.0,0.0,19.2
1498,0.0,0.0,19.2
1499,0.0,0.0,19.2
1500,0.0,0.0,19.2
1501,0.0,0.0,19.2
1502,0.0,0.0,19.2
1503,0.0,0.0,19.2
1504,0.0,0.0,19.2
1505,0.0,0.0,19.2
1506,0.0,0.0,19.2
1507,0.0,0.0,19.2
1508,0.0,0.0,19.2
1509,0.0,0.0,18.8
1510,0.0,0.0,18.8
1511,0.0,0.0,18.8
1512,0.0,0.0,18.8
1513,0.4,0.0,18.8
1514,0.8,0.0,18.8
1515,0.8,0.0,18.8
1516,1.6,0.0,18.8
1517,1.6,0.0,18.4
1518,1.6,0.0,18.4
1519,2.0,0.0,18.0
1520,2.0,0.0,18.0
1521,2.0,0.0,17.6
1522,2.8,0.0,17.2
1523,2.8,0.0,16.8
1524,3.6,0.0,16.8
1525,3.6,0.0,16.4
1526,4.4,0.0,16.4
1527,4.8,0.0,16.0
1528,4.8,0.0,16.0
1529,5.2,0.0,16.0
1530,5.2,0.0,15.6
1531,5.6,0.0,15.6
1532,5.6,0.0,15.2
1533,5.6,0.0,14.8
1534,5.6,0.0,14.8
1535,6.0,0.0,14.4
1536,6.0,0.0,14.4
1537,6.0,0.0,14.0
1538,6.0,0.0,14.0
1539,6.0,0.0,13.6
1540,6.4,0.0,13.2
1541,6.4,0.0,13.2
1542,6.8,0.0,12.4
1543,6.8,0.0,12.0
1544,7.2,0.0,11.2
1545,7.2,0.0,10.4
1546,7.6,0.0,9.6
1547,7.6,0.0,9.2
1548,8.0,0.0,8.4
1549,8.0,0.0,8.0
1550,8.4,0.0,7.6
1551,8.4,0.0,7.2
1552,8.4,0.0,6.8
1553,8.8,0.0,6.8
1554,8.8,0.0,6.4
1555,8.8,0.0,6.4
1556,8.8,0.0,5.6
1557,8.8,0.0,5.2
1558,8.8,0.0,4.8
1559,8.8,0.0,3.6
1560,9.2,0.0,2.8
1561,9.2,0.0,1.6
1562,9.2,0.0,0.8
1563,9.2,0.0,0.0
1564,9.6,0.0,0.0
1565,10.0,0.0,0.0
1566,10.0,0.0,0.0
1567,10.8,0.0,0.0
1568,11.2,0.0,0.0
1569,12.0,0.0,0.0
1570,12.4,0.0,0.0
1571,13.2,0.0,0.0
1572,14.0,0.0,0.0
1573,14.4,0.0,0.0
1574,15.2,0.0,0.0
1575,15.6,0.0,0.0
1576,16.0,0.0,0.0
1577,16.0,0.0,0.0
1578,16.0,0.0,0.0
1579,16.0,0.0,0.0
1580,16.0,0.0,0.0
1581,16.0,0.0,0.0
1582,16.4,0.0,0.0
1583,16.4,0.0,0.0
1584,16.4,0.0,0.0
1585,16.4,0.0,0.0
1586,16.4,0.0,0.0
1587,16.4,0.0,0.0
1588,16.4,0.0,0.0
1589,16.4,0.0,0.0
1590,16.4,0.0,0.0
1591,16.4,0.0,0.0
1592,16.4,0.0,0.0
1593,16.4,0.0,0.0
1594,16.4,0.0,0.0
1595,16.4,0.0,0.0
1596,16.4,0.0,0.0
1597,16.4,0.0,0.0
1598,16.4,0.0,0.0
1599,16.4,0.0,0.0
1600,16.4,0.0,0.0
1601,16.4,0.0,0.0
1602,16.4,0.0,0.0
1603,16.4,0.0,0.0
1604,16.4,0.0,0.0
1605,16.4,0.0,0.0
1606,16.4,0.0,0.0
1607,16.4,0.0,0.0
1608,16.4,0.0,0.0
1609,16.4,0.0,0.0
1610,16.4,0.0,0.0
1611,16.4,0.0,0.0
1612,16.4,0.0,0.0
1613,16.4,0.0,0.0
1614,16.4,0.0,0.0
1615,16.4,0.0,0.0
1616,16.4,0.0,0.0
1617,16.4,0.0,0.0
1618,16.4,0.0,0.0
1619,16.4,0.0,0.0
1620,16.4,0.0,0.0
1621,16.4,0.0,0.0
1622,16.4,0.0,0.0
1623,16.4,0.0,0.0
1624,16.4,0.0,0.0
1625,16.4,0.0,0.0
1626,16.4,0.0,0.0
1627,16.4,0.0,0.0
1628,16.4,0.0,0.0
1629,16.4,0.0,0.0
1630,16.4,0.0,0.0
1631,16.4,0.0,0.0
1632,16.4,0.0,0.0
1633,16.4,0.0,0.0
1634,16.4,0.0,0.0
1635,16.4,0.0,0.0
1636,16.4,0.0,0.0
1637,16.4,0.0,0.0
1638,16.4,0.0,0.0
1639,16.4,0.0,0.0
1640,16.4,0.0,0.0
1641,16.4,0.0,0.0
1642,16.4,0.0,0.0
1643,16.4,0.0,0.0
1644,16.4,0.0,0.0
1645,16.4,0.0,0.0
1646,16.4,0.0,0.0
1647,16.4,0.0,0.0
1648,16.4,0.0,0.0
1649,16.4,0.0,0.0
1650,16.4,0.0,0.0
1651,16.4,0.0,0.0
1652,16.4,0.0,0.0
1653,16.4,0.0,0.0
1654,16.4,0.0,0.0
1655,16.4,0.0,0.0
1656,16.4,0.0,0.0
1657,16.4,0.0,0.0
1658,16.4,0.0,0.0
1659,16.4,0.0,0.0
1660,16.4,0.0,0.0
1661,16.4,0.0,0.0
1662,16.4,0.0,0.0
1663,16.4,0.0,0.0
1664,16.4,0.0,0.0
1665,16.4,0.0,0.0
1666,16.4,0.0,0.0
1667,16.4,0.0,0.0
1668,16.4,0.0,0.0
1669,16.4,0.0,0.0
1670,16.4,0.0,0.0
1671,16.4,0.0,0.0
1672,16.4,0.0,0.0
1673,16.4,0.0,0.0
1674,16.4,0.0,0.0
1675,16.4,0.0,0.0
1676,16.4,0.0,0.0
1677,16.4,0.0,0.0
1678,16.8,0.0,0.0
1679,16.8,0.0,0.0
1680,16.8,0.0,0.0
1681,17.2,0.0,0.0
1682,17.2,0.0,0.0
1683,18.0,0.0,0.0
1684,18.0,0.0,0.0
1685,18.8,0.0,0.0
1686,18.8,0.0,0.0
1687,19.2,0.0,0.0
1688,19.6,0.0,0.0
1689,20.0,0.0,0.0
1690,20.0,0.0,0.0
1691,20.4,0.0,0.0
1692,20.4,0.0,0.0
1693,20.4,0.0,0.0
1694,20.8,0.0,0.0
1695,20.8,0.0,0.0
1696,20.8,0.0,0.0
1697,20.8,0.0,0.0
1698,20.8,0.0,0.0
1699,20.8,0.0,0.0
1700,20.8,0.0,0.0
1701,20.8,0.0,0.0
1702,21.2,0.0,0.0
1703,21.2,0.0,0.0
1704,21.2,0.0,0.0
1705,21.2,0.0,0.0
1706,21.2,0.0,0.0
1707,21.2,0.0,0.0
1708,21.6,0.0,0.0
1709,21.6,0.0,0.0
1710,21.6,0.0,0.0
1711,21.6,0.0,0.0
1712,21.6,0.0,0.0
1713,21.6,0.0,0.0
1714,21.6,0.0,1.2
1715,22.0,0.0,2.0
1716,22.0,0.0,3.2
1717,22.0,0.0,4.4
1718,22.0,0.0,5.2
1719,22.0,0.0,6.0
1720,22.0,0.0,6.4
1721,22.0,0.0,6.8
1722,22.0,0.0,7.2
1723,22.0,0.0,8.0
1724,22.0,0.0,8.4
1725,22.0,0.0,8.4
1726,22.0,0.0,8.8
1727,22.0,0.0,8.8
1728,22.0,0.0,8.8
1729,22.0,0.0,9.2
1730,22.0,0.0,9.2
1731,22.0,0.0,9.2
1732,22.0,0.0,9.2
1733,22.0,0.0,9.2
1734,22.0,0.0,9.2
1735,22.0,0.0,9.2
1736,22.0,0.0,9.2
1737,22.0,0.0,9.2
1738,22.0,0.0,10.0
1739,22.0,0.0,10.0
1740,22.0,0.0,10.0
1741,22.0,0.0,10.0
1742,22.0,0.0,10.0
1743,22.0,0.0,10.0
1744,22.0,0.0,10.0
1745,22.0,0.0,10.0
1746,22.0,0.0,10.0
1747,22.0,0.0,10.0
1748,22.0,0.0,10.0
1749,22.0,0.0,10.0
1750,22.0,0.0,10.4
1751,22.0,0.0,10.4
1752,22.0,0.0,10.4
1753,22.0,0.0,10.4
1754,22.0,0.0,10.4
1755,22.0,0.0,10.4
1756,22.0,0.0,10.4
1757,22.0,0.0,10.4
1758,22.0,0.0,10.4
1759,22.0,0.0,10.4
1760,22.0,0.0,10.4
1761,22.0,0.0,10.4
1762,22.0,0.0,10.4
1763,22.0,0.0,10.4
1764,22.0,0.0,10.4
1765,22.0,0.0,10.4
1766,22.0,0.0,10.4
1767,22.0,0.0,10.4
1768,22.0,0.0,10.4
1769,22.0,0.0,10.4
1770,22.0,0.0,10.4
1771,22.0,0.0,10.4
1772,22.0,0.0,10.4
1773,22.0,0.0,10.4
1774,22.0,0.0,10.4
1775,22.0,0.0,10.4
1776,22.0,0.0,10.4
1777,22.0,0.0,10.4
1778,22.0,0.0,10.4
1779,22.0,0.0,10.4
1780,22.0,0.0,10.4
1781,22.0,0.0,10.4
1782,22.0,0.0,10.4
1783,22.0,0.0,10.4
1784,22.0,0.0,10.4
1785,22.0,0.0,10.4
1786,22.0,0.0,10.4
1787,22.0,0.0,10.4
1788,22.0,0.0,10.4
1789,22.0,0.0,10.4
1790,22.0,0.0,10.4
1791,22.0,0.0,10.4
1792,22.0,0.0,10.4
1793,22.0,0.0,10.4
1794,22.0,0.0,10.4
1795,22.0,0.0,10.4
1796,22.0,0.0,10.4
1797,22.0,0.0,10.4
1798,22.0,0.0,10.4
1799,22.0,0.0,10.4
1800,22.0,0.0,10.4
1801,22.0,0.0,10.4
1802,22.0,0.0,10.4
1803,22.0,0.0,10.4
1804,22.0,0.0,10.4
1805,22.0,0.0,10.4
1806,22.0,0.0,10.4
1807,22.0,0.0,10.4
1808,22.0,0.0,10.4
1809,22.0,0.0,10.4
1810,22.0,0.0,10.4
1811,22.0,0.0,10.4
1812,21.6,0.0,10.4
1813,21.6,0.0,10.4
1814,21.6,0.0,10.4
1815,21.6,0.0,10.4
1816,21.6,0.0,10.4
1817,21.6,0.0,10.4
1818,21.6,0.0,10.4
1819,21.6,0.0,10.4
1820,21.6,0.0,10.4
1821,21.6,0.0,10.4
1822,21.6,0.0,10.4
1823,21.6,0.0,10.4
1824,21.6,0.0,10.4
1825,21.6,0.0,10.4
1826,21.6,0.0,10.4
1827,21.6,0.0,10.4
1828,21.6,0.0,10.4
1829,21.6,0.0,10.4
1830,21.6,0.0,10.4
1831,21.6,0.0,10.4
1832,21.6,0.0,10.4
1833,21.6,0.0,10.4
1834,21.6,0.0,10.4
1835,21.6,0.0,10.4
1836,21.6,0.0,10.4
1837,21.6,0.0,10.4
1838,21.6,0.0,10.4
1839,21.6,0.0,10.4
1840,21.6,0.0,10.4
1841,21.6,0.0,10.4
1842,21.6,0.0,10.4
1843,21.6,0.0,10.4
1844,21.6,0.0,10.4
1845,21.6,0.0,10.4
1846,21.6,0.0,10.4
1847,21.6,0.0,10.4
1848,21.6,0.0,10.4
1849,21.6,0.0,10.4
1850,21.6,0.0,10.4
1851,21.6,0.0,10.4
1852,21.6,0.0,10.4
1853,21.6,0.0,10.4
1854,21.6,0.0,10.4
1855,21.2,0.0,10.4
1856,21.2,0.0,10.4
1857,21.2,0.0,10.4
1858,21.2,0.0,10.4
1859,21.2,0.0,10.4
1860,21.2,0.0,10.4
1861,21.2,0.0,10.4
1862,21.2,0.0,10.4
1863,21.2,0.0,10.4
1864,21.2,0.0,10.4
1865,21.2,0.0,10.4
1866,21.2,0.0,10.4
1867,21.2,0.0,10.4
1868,21.2,0.0,10.4
1869,21.2,0.0,10.4
1870,21.2,0.0,10.4
1871,21.2,0.0,10.4
1872,21.2,0.0,10.4
1873,21.2,0.0,10.4
1874,21.2,0.0,10.4
1875,21.2,0.0,10.4
1876,21.2,0.0,10.4
1877,21.2,0.0,10.4
1878,21.2,0.0,10.4
1879,21.2,0.0,10.4
1880,21.2,0.0,10.4
1881,21.2,0.0,10.4
1882,21.2,0.0,10.4
1883,21.2,0.0,10.4
1884,21.2,0.0,10.4
1885,21.2,0.0,10.4
1886,21.6,0.0,10.4
1887,21.6,0.0,10.4
1888,21.6,0.0,10.4
1889,21.6,0.0,10.4
1890,21.6,0.0,10.4
1891,21.6,0.0,10.4
1892,21.6,0.0,10.4
1893,21.6,0.0,10.4
1894,21.6,0.0,10.4
1895,21.6,0.0,10.4
1896,21.6,0.0,10.4
1897,21.6,0.0,10.4
1898,21.6,0.0,10.4
1899,21.6,0.0,10.4
1900,21.6,0.0,10.4
1901,21.6,0.0,10.4
1902,21.6,0.0,10.4
1903,21.6,0.0,10.4
1904,21.6,0.0,10.4
1905,21.6,0.0,10.4
1906,21.6,0.0,10.4
1907,21.6,0.0,10.4
1908,21.6,0.0,10.4
1909,21.6,0.0,10.4
1910,21.6,0.0,10.4
1911,21.6,0.0,10.4
1912,21.6,0.0,10.4
1913,21.6,0.0,10.4
1914,21.6,0.0,10.4
1915,21.6,0.0,10.4
1916,21.6,0.0,10.4
1917,21.6,0.0,10.4
1918,21.6,0.0,10.4
1919,21.6,0.0,10.4
1920,21.6,0.0,10.4
1921,21.6,0.0,10.4
1922,21.6,0.8,10.4
1923,21.6,0.8,10.4
1924,21.6,0.8,10.4
1925,21.6,1.2,10.4
1926,21.6,1.2,10.4
1927,21.6,1.2,10.4
1928,21.6,1.6,10.4
