,Gaimersheim,Ingolstadt,Munich
997,1.35,5.85,1.35
998,1.35,5.85,1.05
999,1.35,5.85,0.75
1000,1.35,5.85,0.6
1001,1.5,5.85,0.6
1002,1.5,5.85,0.45
1003,1.5,5.85,0.45
1004,1.5,5.85,0.45
1005,1.65,5.85,0.45
1006,1.65,5.85,0.45
1007,1.65,5.85,0.45
1008,1.65,5.85,0.45
1009,1.65,5.85,0.45
1010,1.65,5.85,0.45
1011,1.65,5.85,0.45
1012,1.65,5.85,0.45
1013,1.65,5.85,0.45
1014,1.65,5.85,0.45
1015,1.65,5.85,0.45
1016,1.65,5.85,0.45
1017,1.65,5.85,0.45
1018,1.65,5.85,0.45
1019,1.65,5.85,0.45
1020,1.65,5.85,0.45
1021,1.65,5.85,0.45
1022,1.65,5.85,0.45
1023,1.65,5.85,0.45
1024,1.65,5.85,0.45
1025,1.65,5.85,0.45
1026,1.65,5.85,0.45
1027,1.65,5.85,0.45
1028,1.8,5.85,0.45
1029,1.8,5.85,0.45
1030,1.8,5.85,0.45
1031,1.8,5.85,0.45
1032,1.8,5.85,0.45
1033,1.8,5.85,0.45
1034,1.8,5.85,0.45
1035,1.8,5.85,0.45
1036,1.8,5.85,0.45
1037,1.8,5.85,0.45
1038,1.8,5.85,0.45
1039,1.8,5.85,0.45
1040,1.8,5.85,0.45
1041,1.8,5.85,0.45
1042,1.8,5.85,0.45
1043,1.8,5.85,0.45
1044,1.8,5.85,0.45
1045,1.8,5.85,0.45
1046,1.8,5.85,0.45
1047,1.8,5.85,0.45
1048,1.8,5.85,0.45
1049,1.8,5.85,0.45
1050,1.8,5.85,0.45
1051,1.8,5.85,0.45
1052,1.8,5.85,0.45
1053,1.8,5.85,0.45
1054,1.8,5.85,0.45
1055,1.8,5.85,0.45
1056,1.8,5.85,0.45
1057,1.8,5.85,0.45
1058,1.8,5.85,0.45
1059,1.8,5.85,0.45
1060,1.8,5.85,0.45
1061,1.8,5.85,0.45
1062,1.8,5.85,0.45
1063,1.8,5.85,0.45
1064,1.8,5.85,0.45
1065,1.95,5.85,0.45
1066,1.95,5.85,0.45
1067,1.95,5.85,0.45
1068,1.95,5.85,0.45
1069,1.95,5.85,0.45
1070,1.8,5.85,0.45
1071,1.8,5.85,0.45
1072,1.65,5.85,0.45
1073,1.5,5.85,0.45
1074,1.5,5.85,0.45
1075,1.35,5.85,0.45
1076,1.2,5.85,0.45
1077,1.2,5.85,0.45
1078,1.2,5.85,0.45
1079,1.05,5.85,0.45
1080,1.05,5.85,0.45
1081,1.05,5.85,0.45
1082,1.05,5.85,0.45
1083,1.05,5.85,0.45
1084,1.05,5.85,0.3
1085,1.2,5.85,0.3
1086,1.2,5.85,0.15
1087,1.35,5.85,0.0
1088,1.35,5.85,0.0
1089,1.5,5.85,0.15
1090,1.5,5.85,0.3
1091,1.65,5.85,0.45
1092,1.8,5.85,0.6
1093,1.8,5.85,0.75
1094,1.8,5.85,0.9
1095,1.8,5.85,1.05
1096,1.8,5.85,1.2
1097,1.8,5.85,1.35
1098,1.8,5.85,1.5
1099,1.8,5.85,1.65
1100,1.8,5.85,1.8
1101,1.8,5.85,1.95
1102,1.8,5.85,2.1
1103,1.8,5.85,2.1
1104,1.8,5.85,2.25
1105,1.8,5.85,2.25
1106,1.8,5.85,2.4
1107,1.8,5.85,2.55
1108,1.8,5.85,2.7
1109,1.8,5.85,2.85
1110,1.8,5.85,3.0
1111,1.8,5.85,3.15
1112,1.8,5.85,3.3
1113,1.8,5.85,3.45
1114,1.8,5.85,3.6
1115,1.8,5.85,3.75
1116,1.8,5.85,3.9
1117,1.8,5.85,3.9
1118,1.8,5.85,4.05
1119,1.8,5.85,4.05
1120,1.8,5.85,4.05
1121,1.8,5.85,4.2
1122,1.8,5.85,4.2
1123,1.8,5.85,4.2
1124,1.8,5.85,4.2
1125,1.8,5.85,4.2
1126,1.8,5.85,4.2
1127,1.8,5.85,4.2
1128,1.8,5.85,4.2
1129,1.8,5.85,4.2
1130,1.8,5.85,4.2
1131,1.8,5.85,4.2
1132,1.8,5.85,4.2
1133,1.8,5.85,4.05
1134,1.8,5.85,4.05
1135,1.8,5.85,4.05
1136,1.8,5.85,4.05
1137,1.8,5.85,4.05
1138,1.8,5.85,4.05
1139,1.8,5.85,4.05
1140,1.8,5.85,4.05
1141,1.8,5.85,4.05
1142,1.8,5.85,4.05
1143,1.8,5.85,4.05
1144,1.8,5.85,4.05
1145,1.8,5.85,4.05
1146,1.65,5.85,4.05
1147,1.65,5.85,4.05
1148,1.5,5.85,4.05
1149,1.5,5.85,4.05
1150,1.35,5.85,4.05
1151,1.35,5.85,4.05
1152,1.2,5.85,4.05
1153,1.2,5.85,4.05
1154,1.05,5.85,4.05
1155,1.05,5.85,4.05
1156,1.05,5.85,4.05
1157,1.05,5.85,4.05
1158,1.05,5.85,4.05
1159,1.05,5.85,3.9
1160,1.05,5.85,3.9
1161,1.05,5.85,3.9
1162,1.05,5.85,3.9
1163,1.05,5.85,3.9
1164,1.05,5.85,3.9
1165,1.05,5.85,3.9
1166,1.05,5.85,3.9
1167,1.05,5.85,3.9
1168,1.05,5.85,3.9
1169,1.05,5.85,3.9
1170,1.05,5.85,3.9
1171,1.05,5.85,3.9
1172,1.05,5.85,3.9
1173,1.05,5.85,3.9
1174,1.05,5.85,3.9
1175,1.05,5.85,3.9
1176,1.05,5.85,3.9
1177,1.05,5.85,3.9
1178,1.05,5.85,3.9
1179,1.05,5.85,3.9
1180,0.9,5.85,3.9
1181,0.9,5.85,3.9
1182,0.9,5.85,3.75
1183,0.9,5.85,3.75
1184,0.75,5.85,3.75
1185,0.75,5.85,3.75
1186,0.75,5.85,3.75
1187,0.75,5.85,3.75
1188,0.75,5.85,3.6
1189,0.75,5.85,3.6
1190,0.75,5.85,3.6
1191,0.75,5.85,3.6
1192,0.75,5.85,3.6
1193,0.75,5.85,3.6
1194,0.75,5.85,3.6
1195,0.75,5.85,3.6
1196,0.75,5.85,3.6
1197,0.75,5.85,3.6
1198,0.75,5.85,3.45
1199,0.75,5.85,3.45
1200,0.75,5.85,3.45
1201,0.75,5.85,3.45
1202,0.75,5.85,3.45
1203,0.75,5.85,3.45
1204,0.75,5.85,3.45
1205,0.75,5.85,3.45
1206,0.75,5.85,3.45
1207,0.9,5.85,3.45
1208,1.05,5.85,3.45
1209,1.05,5.85,3.45
1210,1.2,5.85,3.45
1211,1.35,5.85,3.3
1212,1.5,5.85,3.3
1213,1.65,5.85,3.3
1214,1.8,5.85,3.15
1215,1.8,5.85,3.15
1216,1.95,5.85,3.15
1217,1.95,5.85,3.0
1218,1.95,5.85,3.0
1219,2.1,5.85,3.0
1220,2.1,5.85,2.85
1221,2.1,5.85,2.85
1222,2.25,5.85,2.7
1223,2.25,5.85,2.7
1224,2.4,5.85,2.7
1225,2.4,5.85,2.55
1226,2.55,5.85,2.55
1227,2.7,5.85,2.4
1228,2.85,5.85,2.4
1229,3.0,5.85,2.4
1230,3.15,5.85,2.4
1231,3.15,5.85,2.4
1232,3.45,5.85,2.4
1233,3.6,5.85,2.4
1234,3.75,5.85,2.4
1235,3.75,5.85,2.4
1236,3.9,5.85,2.4
1237,3.9,5.85,2.4
1238,3.9,5.85,2.4
1239,3.9,5.85,2.4
1240,4.05,5.85,2.4
1241,4.05,5.85,2.25
1242,4.05,5.85,2.25
1243,4.05,5.85,2.25
1244,4.05,5.85,2.25
1245,4.05,5.85,2.25
1246,4.05,5.85,2.25
1247,4.05,5.85,2.25
1248,4.05,5.85,2.25
1249,4.05,5.85,2.25
1250,4.05,5.85,2.25
1251,4.05,5.85,2.25
1252,4.05,5.85,2.25
1253,4.05,5.85,2.1
1254,4.05,5.85,2.1
1255,4.05,5.85,2.1
1256,4.05,5.85,2.1
1257,4.05,5.85,1.95
1258,4.05,5.85,1.95
1259,4.05,5.85,1.8
1260,4.05,5.85,1.8
1261,4.05,5.85,1.65
1262,4.05,5.85,1.65
1263,4.05,5.85,1.5
1264,4.05,5.85,1.35
1265,4.05,5.85,1.35
1266,4.05,5.85,1.35
1267,3.9,5.85,1.2
1268,3.9,5.85,1.05
1269,3.9,5.85,1.05
1270,3.9,5.85,0.9
1271,3.9,5.85,0.75
1272,3.9,5.85,0.6
1273,3.9,5.85,0.6
1274,3.9,5.85,0.45
1275,3.9,5.85,0.3
1276,4.05,5.85,0.3
1277,4.05,5.85,0.15
1278,4.05,5.85,0.15
1279,4.2,5.85,0.0
1280,4.2,5.85,0.0
1281,4.2,5.85,0.0
1282,4.2,5.85,0.0
1283,4.2,5.85,0.0
1284,4.2,5.85,0.0
1285,4.2,5.85,0.0
1286,4.2,5.85,0.0
1287,4.2,5.85,0.0
1288,4.2,5.85,0.0
1289,4.2,5.85,0.0
1290,4.05,5.85,0.0
1291,4.05,5.85,0.0
1292,4.05,5.85,0.0
1293,4.05,5.85,0.0
1294,4.05,5.85,0.0
1295,4.05,5.85,0.0
1296,4.05,5.85,0.0
1297,4.05,5.85,0.0
1298,4.05,5.85,0.0
1299,4.05,5.85,0.0
1300,4.05,5.85,0.0
1301,4.05,5.85,0.0
1302,4.05,5.85,0.0
1303,4.05,5.85,0.0
1304,4.05,5.85,0.0
1305,4.05,5.85,0.0
1306,4.05,5.85,0.0
1307,4.05,5.85,0.15
1308,4.05,5.85,0.15
1309,4.05,5.85,0.15
1310,4.05,5.85,0.3
1311,4.05,5.85,0.3
1312,4.05,5.85,0.3
1313,4.05,5.85,0.3
1314,4.05,5.85,0.45
1315,4.05,5.85,0.45
1316,4.05,5.85,0.45
1317,4.05,5.85,0.6
1318,4.05,5.85,0.6
1319,4.05,5.85,0.6
1320,4.05,5.85,0.6
1321,4.05,5.85,0.6
1322,4.05,5.85,0.6
1323,4.05,5.85,0.6
1324,4.05,5.85,0.6
1325,4.05,5.85,0.6
1326,4.05,5.85,0.6
1327,4.05,5.85,0.6
1328,4.05,5.85,0.6
1329,4.05,5.85,0.6
1330,4.05,5.85,0.6
1331,4.05,5.85,0.6
1332,4.2,5.85,0.6
1333,4.2,5.85,0.6
1334,4.2,5.85,0.6
1335,4.2,5.85,0.6
1336,4.2,5.85,0.6
1337,4.2,5.85,0.6
1338,4.2,5.85,0.6
1339,4.2,5.85,0.6
1340,4.2,5.85,0.6
1341,4.2,5.85,0.6
1342,4.2,5.85,0.6
1343,4.05,5.85,0.6
1344,3.9,5.85,0.6
1345,3.9,5.85,0.6
1346,3.75,5.85,0.6
1347,3.75,5.85,0.6
1348,3.6,5.85,0.6
1349,3.45,5.85,0.6
1350,3.45,5.85,0.6
1351,3.3,5.85,0.6
1352,3.3,5.85,0.6
1353,3.15,5.85,0.6
1354,3.15,5.85,0.6
1355,3.15,5.85,0.6
1356,3.15,5.85,0.6
1357,3.15,5.85,0.6
1358,3.15,5.85,0.6
1359,3.15,5.85,0.6
1360,3.15,5.85,0.6
1361,3.15,5.85,0.6
1362,3.0,5.85,0.6
1363,3.0,5.85,0.6
1364,3.0,5.85,0.6
1365,3.0,5.85,0.6
1366,3.0,5.85,0.6
1367,2.85,5.85,0.6
1368,2.85,5.85,0.6
1369,2.85,5.85,0.6
1370,2.85,5.85,0.6
1371,2.85,5.85,0.75
1372,2.7,5.85,0.75
1373,2.7,5.85,0.9
1374,2.7,5.85,0.9
1375,2.7,5.85,0.9
1376,2.7,5.85,1.05
1377,2.7,5.85,1.2
1378,2.7,5.85,1.35
1379,2.7,5.85,1.5
1380,2.55,5.85,1.65
1381,2.55,5.85,1.8
1382,2.55,5.85,1.8
1383,2.55,5.85,2.1
1384,2.55,5.85,2.1
1385,2.55,5.85,2.4
1386,2.4,5.85,2.4
1387,2.4,5.85,2.55
1388,2.4,5.85,2.7
1389,2.4,5.85,2.85
1390,2.4,5.85,2.85
1391,2.25,5.85,2.85
1392,2.25,5.85,2.85
1393,2.25,5.85,2.85
1394,2.1,5.85,2.85
1395,2.1,5.85,2.85
1396,2.1,5.85,2.85
1397,2.1,5.85,2.85
1398,2.1,5.85,2.85
1399,2.1,5.85,2.85
1400,1.95,5.85,2.85
1401,1.95,5.85,2.85
1402,1.95,5.85,2.85
1403,1.95,5.85,2.85
1404,1.95,5.85,2.85
1405,1.95,5.85,2.85
1406,1.95,5.85,2.85
1407,1.95,5.85,2.85
1408,1.95,5.85,2.85
1409,1.95,5.85,2.85
1410,1.95,5.85,2.85
1411,1.95,5.85,2.85
1412,1.95,5.85,2.85
1413,1.95,5.85,2.85
1414,1.95,5.85,2.85
1415,1.95,5.85,2.85
1416,1.95,5.85,2.85
1417,1.95,5.85,2.85
1418,1.95,5.85,2.85
1419,1.95,5.85,2.7
1420,1.95,5.85,2.7
1421,1.95,5.85,2.7
1422,1.95,5.85,2.55
1423,1.95,5.85,2.55
1424,2.1,5.85,2.4
1425,2.1,5.85,2.4
1426,2.1,5.85,2.25
1427,2.1,5.85,2.25
1428,2.1,5.85,2.1
1429,2.25,5.85,2.1
1430,2.25,5.85,2.1
1431,2.25,5.85,1.95
1432,2.4,5.85,1.95
1433,2.4,5.85,1.95
1434,2.55,5.85,1.8
1435,2.55,5.85,1.8
1436,2.7,5.85,1.8
1437,2.85,5.85,1.65
1438,3.0,5.85,1.65
1439,3.15,5.85,1.65
1440,3.3,5.85,1.5
1441,3.6,5.85,1.5
1442,3.9,5.85,1.5
1443,4.2,5.85,1.5
1444,4.65,5.85,1.5
1445,4.95,5.85,1.5
1446,5.4,5.85,1.5
1447,6.0,5.85,1.5
1448,6.75,5.85,1.5
1449,7.35,5.85,1.5
1450,7.8,5.85,1.5
1451,8.4,5.85,1.5
1452,9.0,5.85,1.5
1453,9.6,5.85,1.5
1454,10.2,5.85,1.5
1455,10.8,5.85,1.35
1456,11.4,5.85,1.35
1457,12.0,5.85,1.35
1458,12.6,5.85,1.35
1459,13.35,5.85,1.35
1460,14.4,5.85,1.35
1461,15.15,5.85,1.35
1462,15.9,5.85,1.35
1463,16.65,5.85,1.35
1464,17.55,5.85,1.35
1465,18.45,5.85,1.35
1466,19.2,5.85,1.35
1467,20.1,5.85,1.35
1468,21.0,5.85,1.35
1469,22.05,5.85,1.35
1470,22.95,5.85,1.35
1471,23.85,5.85,1.35
1472,25.5,5.85,1.2
1473,26.55,5.85,1.2
1474,27.6,5.85,1.05
1475,28.65,5.85,1.05
1476,29.85,5.85,1.05
1477,31.05,5.85,0.9
1478,32.25,5.85,0.9
1479,33.3,5.85,0.75
1480,34.5,5.85,0.75
1481,35.7,5.85,0.6
1482,36.9,5.85,0.6
1483,38.1,5.85,0.45
1484,39.9,5.85,0.45
1485,41.1,5.85,0.45
1486,42.3,5.85,0.3
1487,43.5,5.85,0.3
1488,44.7,5.85,0.3
1489,46.05,5.85,0.15
1490,47.1,5.85,0.15
1491,48.3,5.85,0.15
1492,49.65,5.85,0.15
1493,50.7,5.85,0.15
1494,51.9,5.85,0.15
1495,53.1,5.85,0.15
1496,54.9,5.85,0.15
1497,56.1,5.85,0.15
1498,57.3,5.85,0.15
1499,58.5,5.85,0.15
1500,59.7,5.85,0.15
1501,60.9,5.85,0.15
1502,62.1,5.85,0.15
1503,63.45,5.85,0.15
1504,64.65,5.85,0.15
1505,66.0,5.85,0.15
1506,67.2,5.85,0.15
1507,68.55,5.85,0.15
1508,70.65,5.85,0.15
1509,72.0,5.85,0.15
1510,73.35,5.85,0.15
1511,74.85,5.85,0.15
1512,76.35,5.85,0.15
1513,77.7,5.85,0.15
1514,79.2,5.85,0.15
1515,80.7,5.85,0.15
1516,82.2,5.85,0.15
1517,83.7,5.85,0.15
1518,85.05,5.85,0.15
1519,86.55,5.85,0.15
1520,88.8,5.85,0.15
1521,90.15,5.85,0.15
1522,91.65,5.85,0.15
1523,93.15,5.85,0.15
1524,94.5,5.85,0.15
1525,95.85,5.85,0.15
1526,97.35,5.85,0.15
1527,98.7,5.85,0.15
1528,100.05,5.85,0.15
1529,101.4,5.85,0.15
1530,102.75,5.85,0.15
1531,104.1,5.85,0.15
1532,106.2,5.85,0.15
1533,107.7,5.85,0.15
1534,109.2,5.85,0.15
1535,110.7,5.85,0.15
1536,112.2,5.85,0.15
1537,113.85,5.85,0.15
1538,115.35,5.85,0.15
1539,117.0,5.85,0.15
1540,118.5,5.85,0.15
1541,120.0,5.85,0.15
1542,121.5,5.85,0.15
1543,123.15,5.85,0.15
1544,125.55,5.85,0.15
1545,127.05,5.85,0.15
1546,128.55,5.85,0.15
1547,130.2,5.85,0.15
1548,131.7,5.85,0.15
1549,133.2,5.85,0.15
1550,134.85,5.85,0.15
1551,136.35,5.85,0.15
1552,138.0,5.85,0.15
1553,139.65,5.85,0.15
1554,141.15,5.85,0.15
1555,142.8,5.85,0.15
1556,145.2,5.85,0.15
1557,146.85,5.85,0.15
1558,148.5,5.85,0.15
1559,150.15,5.85,0.15
1560,151.8,5.85,0.15
1561,153.45,5.85,0.15
1562,154.95,5.85,0.15
1563,156.75,5.85,0.15
1564,158.4,5.85,0.15
1565,160.05,5.85,0.15
1566,161.7,5.85,0.15
1567,163.35,5.85,0.15
1568,165.9,5.85,0.15
1569,167.55,5.85,0.15
1570,169.35,5.85,0.15
1571,171.3,5.85,0.15
1572,173.1,5.85,0.15
1573,175.05,5.85,0.15
1574,177.0,5.85,0.15
1575,179.1,5.85,0.15
1576,181.05,5.85,0.15
1577,183.15,5.85,0.15
1578,185.25,5.85,0.15
1579,187.5,5.85,0.15
1580,190.65,5.85,0.15
1581,192.75,5.85,0.15
1582,194.85,5.85,0.15
1583,197.1,5.85,0.15
1584,199.35,5.85,0.15
1585,201.45,5.85,0.15
1586,203.7,5.85,0.15
1587,205.95,5.85,0.15
1588,208.2,5.85,0.15
1589,210.45,5.85,0.15
1590,212.7,5.85,0.15
1591,214.95,5.85,0.15
1592,218.4,5.85,0.15
1593,220.8,5.85,0.15
1594,223.05,5.85,0.15
1595,225.3,5.85,0.15
1596,227.55,5.85,0.15
1597,229.65,5.85,0.15
1598,231.9,5.85,0.15
1599,234.0,5.85,0.15
1600,235.95,5.85,0.15
1601,238.05,5.85,0.15
1602,240.15,5.85,0.15
1603,242.1,5.85,0.15
1604,244.95,5.85,0.15
1605,246.75,5.85,0.15
1606,248.55,5.85,0.15
1607,250.2,5.85,0.15
1608,251.7,5.85,0.15
1609,253.2,5.85,0.15
1610,254.55,5.85,0.15
1611,255.75,5.85,0.15
1612,256.95,5.85,0.15
1613,258.0,5.85,0.15
1614,259.05,5.85,0.15
1615,259.95,5.85,0.15
1616,261.3,5.85,0.15
1617,262.05,5.85,0.3
1618,262.8,5.85,0.3
1619,263.55,5.85,0.3
1620,264.15,5.85,0.3
1621,264.75,5.85,0.3
1622,265.35,5.85,0.3
1623,265.95,5.85,0.3
1624,266.55,5.85,0.3
1625,267.0,5.85,0.3
1626,267.6,5.85,0.3
1627,268.2,5.85,0.3
1628,269.1,5.85,0.3
1629,269.7,5.85,0.45
1630,270.3,5.85,0.45
1631,271.05,5.85,0.45
1632,271.65,5.85,0.45
1633,272.4,5.85,0.45
1634,273.0,5.85,0.45
1635,273.6,5.85,0.45
1636,274.35,5.85,0.45
1637,274.95,5.85,0.45
1638,275.4,5.85,0.45
1639,276.0,5.85,0.45
1640,276.9,5.85,0.45
1641,277.5,5.85,0.45
1642,278.1,5.85,0.45
1643,278.55,5.85,0.45
1644,279.0,5.85,0.45
1645,279.45,5.85,0.45
1646,279.9,5.85,0.6
1647,280.5,5.85,0.6
1648,280.8,5.85,0.6
1649,281.25,5.85,0.6
1650,281.55,5.85,0.6
1651,281.7,5.85,0.6
1652,282.0,5.85,0.6
1653,282.15,5.85,0.6
1654,282.15,5.85,0.6
1655,282.15,5.85,0.6
1656,282.0,5.85,0.75
1657,281.85,5.85,0.75
1658,281.55,5.85,0.75
1659,281.1,5.85,0.9
1660,280.65,5.85,0.9
1661,280.2,5.85,0.9
1662,279.45,5.85,0.9
1663,278.85,5.85,0.9
1664,277.8,5.85,0.9
1665,277.05,5.85,0.9
1666,276.15,5.85,0.9
1667,275.25,5.85,0.9
1668,274.35,5.85,0.9
1669,273.45,5.85,0.9
1670,272.4,5.85,0.9
1671,271.35,5.85,0.9
1672,270.3,5.85,0.9
1673,269.25,5.85,0.9
1674,268.05,5.85,0.9
1675,267.0,5.85,0.9
1676,265.35,5.85,0.9
1677,264.3,5.85,1.05
1678,263.1,5.85,1.05
1679,262.05,5.85,1.05
1680,260.85,5.85,1.05
1681,259.8,5.85,1.05
1682,258.6,5.85,1.05
1683,257.4,5.85,1.05
1684,256.35,5.85,1.05
1685,255.15,5.85,1.05
1686,254.1,5.85,1.05
1687,252.9,5.85,1.05
1688,251.25,5.85,1.05
1689,250.2,5.85,1.05
1690,249.3,5.85,1.05
1691,248.25,5.85,1.05
1692,247.2,5.85,1.05
1693,246.3,5.85,1.05
1694,245.4,5.85,1.05
1695,244.5,5.85,1.05
1696,243.75,5.85,1.05
1697,243.0,5.85,1.05
1698,242.25,5.85,1.05
1699,241.65,5.85,1.05
1700,240.9,5.85,1.05
1701,240.6,5.85,1.05
1702,240.3,5.85,1.05
1703,240.15,5.85,1.05
1704,240.15,5.85,1.05
1705,240.15,5.85,1.05
1706,240.3,5.85,1.05
1707,240.45,5.85,1.05
1708,240.45,5.85,1.05
1709,240.6,5.85,1.05
1710,240.75,5.85,1.05
1711,240.9,5.85,1.05
1712,241.05,5.85,1.05
1713,241.2,5.85,1.05
1714,241.5,5.85,1.05
1715,241.65,5.85,1.05
1716,241.95,5.85,1.05
1717,242.1,5.85,1.05
1718,242.4,5.85,1.05
1719,242.7,5.85,1.05
1720,243.0,5.85,1.05
1721,243.45,5.85,1.05
1722,243.75,5.85,1.05
1723,244.2,5.85,1.05
1724,244.65,5.85,1.05
1725,245.4,5.85,1.05
1726,245.85,5.85,1.05
1727,246.3,5.85,1.05
1728,246.9,5.85,1.05
1729,247.35,5.85,1.05
1730,247.8,5.85,1.05
1731,248.4,5.85,1.05
1732,248.85,5.85,1.05
1733,249.3,5.85,1.05
1734,249.6,5.85,1.05
1735,250.05,5.85,1.05
1736,250.5,5.85,0.9
1737,251.1,5.85,0.9
1738,251.4,5.85,0.9
1739,251.7,5.85,0.9
1740,252.0,5.85,0.9
1741,252.3,5.85,0.9
1742,252.45,5.85,0.9
1743,252.6,5.85,0.9
1744,252.75,5.85,0.9
1745,252.9,5.85,0.9
1746,252.9,5.85,0.9
1747,252.9,5.85,0.9
1748,252.9,5.85,0.9
1749,252.9,5.85,0.9
1750,252.9,5.85,0.9
1751,252.75,5.85,0.9
1752,252.75,5.85,0.9
1753,252.75,5.85,0.9
1754,252.75,5.85,0.9
1755,252.75,5.85,0.9
1756,252.75,5.85,0.9
1757,252.75,5.85,0.9
1758,252.75,5.85,0.9
1759,252.75,5.85,0.9
1760,252.75,5.85,0.9
1761,252.75,5.85,0.9
1762,252.75,5.85,0.9
1763,252.75,5.85,0.9
1764,252.75,5.85,0.9
1765,252.6,5.85,0.9
1766,252.6,5.85,0.9
1767,252.6,5.85,0.9
1768,252.6,5.85,0.9
1769,252.6,5.85,0.9
1770,252.6,5.85,0.9
1771,252.6,5.85,0.9
1772,252.6,5.85,0.9
1773,252.6,5.85,0.9
1774,252.6,5.85,0.9
1775,252.6,5.85,0.9
1776,252.45,5.85,0.9
1777,252.45,5.85,0.9
1778,252.45,5.85,0.9
1779,252.45,5.85,0.9
1780,252.45,5.85,0.9
1781,252.45,5.85,0.9
1782,252.45,5.85,0.9
1783,252.45,5.85,0.9
1784,252.45,5.85,0.9
1785,252.45,5.85,0.9
1786,252.45,5.85,0.9
1787,252.45,5.85,0.9
1788,252.45,5.85,0.9
1789,252.45,5.85,0.9
1790,252.45,5.85,0.9
1791,252.45,5.85,0.9
1792,252.45,5.85,0.9
1793,252.45,5.85,0.9
1794,252.45,5.85,0.9
1795,252.45,5.85,0.9
1796,252.45,5.85,0.9
1797,252.45,5.85,0.9
1798,252.45,5.85,0.9
1799,252.45,5.85,0.9
1800,252.45,5.85,0.9
1801,252.45,5.85,0.9
1802,252.45,5.85,0.9
1803,252.45,5.85,0.9
1804,252.45,5.85,0.9
1805,252.45,5.85,0.9
1806,252.45,5.85,0.9
1807,252.45,5.85,0.9
1808,252.45,5.85,0.9
1809,252.45,5.85,0.9
1810,252.45,5.85,0.9
1811,252.45,5.85,0.9
1812,252.45,5.85,0.9
1813,252.45,5.85,0.9
1814,252.45,5.85,0.9
1815,252.45,5.85,0.9
1816,252.45,5.85,0.9
1817,252.45,5.85,0.9
1818,252.45,5.85,0.9
1819,252.45,5.85,0.9
1820,252.45,5.85,0.9
1821,252.3,5.85,0.9
1822,252.15,5.85,0.9
1823,252.15,5.85,0.9
1824,252.0,5.85,0.9
1825,251.85,5.85,0.9
1826,251.7,5.85,0.9
1827,251.55,5.85,0.9
1828,251.4,5.85,0.9
1829,251.25,5.85,0.9
1830,251.1,5.85,0.9
1831,250.95,5.85,0.9
1832,250.65,5.85,0.9
1833,250.5,5.85,0.9
1834,250.2,5.85,0.9
1835,250.05,5.85,0.9
1836,249.75,5.85,0.9
1837,249.6,5.85,0.9
1838,249.3,5.85,0.9
1839,249.15,5.85,0.9
1840,248.85,5.85,0.9
1841,248.7,5.85,0.9
1842,248.55,5.85,0.9
1843,248.25,5.85,0.9
1844,248.1,5.85,0.9
1845,247.8,5.85,0.9
1846,247.5,5.85,0.9
1847,247.35,5.85,0.9
1848,247.2,5.85,0.9
1849,247.05,5.85,0.9
1850,246.75,5.85,0.9
1851,246.6,5.85,0.9
1852,246.45,5.85,0.9
1853,246.3,5.85,0.9
1854,246.0,5.85,0.9
1855,245.85,5.85,0.9
1856,245.7,5.85,0.9
1857,245.4,5.85,0.9
1858,245.1,5.85,0.9
1859,244.95,5.85,0.9
1860,244.65,5.85,0.9
1861,244.5,5.85,0.9
1862,244.2,5.85,0.9
1863,244.05,5.85,0.9
1864,243.9,5.85,0.9
1865,243.6,5.85,0.9
1866,243.45,5.85,0.9
1867,243.3,5.85,0.9
1868,243.15,5.85,0.9
1869,242.85,5.85,0.9
1870,242.7,5.85,0.9
1871,242.4,5.85,0.9
1872,242.4,5.85,0.9
1873,242.25,5.85,0.9
1874,242.1,5.85,0.9
1875,241.95,5.85,0.9
1876,241.8,5.85,0.9
1877,241.65,5.85,0.75
1878,241.5,5.85,0.75
1879,241.2,5.85,0.75
1880,240.9,5.85,0.6
1881,240.3,5.85,0.6
1882,239.85,5.85,0.45
1883,239.4,5.85,0.45
1884,238.95,5.85,0.3
1885,238.5,5.85,0.3
1886,237.9,5.85,0.3
1887,237.45,5.85,0.3
1888,236.85,5.85,0.3
1889,236.25,5.85,0.3
1890,235.65,5.85,0.3
1891,235.05,5.85,0.3
1892,234.45,5.85,0.3
1893,233.7,5.85,0.3
1894,233.1,5.85,0.3
1895,232.5,5.85,0.3
1896,231.9,5.85,0.3
1897,231.45,5.85,0.3
1898,231.0,5.85,0.3
1899,230.4,5.85,0.3
1900,229.95,5.85,0.3
1901,229.5,5.85,0.3
1902,229.05,5.85,0.3
1903,228.6,5.85,0.3
1904,228.15,5.85,0.3
1905,227.7,5.85,0.3
1906,227.4,5.85,0.3
1907,227.1,5.85,0.3
1908,226.8,5.85,0.3
1909,226.65,5.85,0.3
1910,226.35,5.85,0.3
1911,226.05,5.85,0.3
1912,225.9,5.85,0.3
1913,225.6,5.85,0.3
1914,225.3,5.85,0.3
1915,225.15,5.85,0.3
1916,225.0,5.85,0.3
1917,224.55,5.85,0.3
1918,224.4,5.85,0.15
1919,224.25,5.85,0.15
1920,223.95,5.85,0.15
1921,223.65,5.85,0.0
1922,223.5,5.85,0.0
1923,223.2,5.85,0.0
1924,222.75,5.85,0.0
1925,222.3,5.7,0.15
1926,221.7,5.7,0.15
1927,221.1,5.7,0.3
1928,220.5,5.55,0.45
